Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt,has_name,has_description
1,4.0,100,0,2,3,5,5,0,0,1,0,0,0,4,0,7,0,1.0,1,1
1,4.0,99,0,0,0,6,0,0,1,2,0,1,0,1,0,2,0,5.0,1,1
1,9.0,99,0,0,2,0,0,0,1,1,1,1,0,1,0,12,0,4.0,1,1
0,12.0,136,72,0,1,0,0,1,0,0,0,0,0,1,0,2,1,5.0,1,1
0,3.0,136,0,1,1,6,0,0,0,0,0,1,1,1,0,12,0,2.0,1,1
0,6.0,136,107,0,0,0,0,1,0,1,1,1,0,1,0,12,0,3.0,1,1
0,1.0,136,0,1,0,0,0,1,1,1,1,1,0,2,0,7,0,4.0,1,1
1,7.0,100,0,1,6,0,0,0,0,0,0,0,0,1,0,6,0,3.0,1,1
1,6.0,100,78,2,0,5,0,1,0,1,1,1,0,2,0,2,0,3.0,1,1
0,1.0,136,107,1,6,0,0,1,1,0,0,1,0,1,0,2,0,1.0,1,1
0,3.0,136,4,1,0,0,0,1,1,0,0,1,0,1,0,2,0,5.0,1,1
0,2.0,136,0,1,0,1,0,1,0,1,1,1,0,1,0,2,0,4.0,0,1
1,2.0,99,78,1,6,0,0,1,1,1,0,1,0,1,0,2,0,13.0,1,1
0,17.0,136,0,0,0,1,0,1,0,1,1,1,0,1,0,7,0,6.0,0,1
1,4.0,99,0,1,0,1,3,0,1,1,1,1,0,1,0,2,0,7.0,1,1
0,4.0,136,0,0,1,0,0,1,0,0,0,1,0,1,0,2,0,2.0,1,1
1,2.0,100,0,1,1,0,0,1,0,1,0,1,0,1,0,4,0,3.0,1,1
0,84.0,136,14,0,6,0,0,1,0,0,0,0,0,1,0,2,0,6.0,1,1
0,2.0,136,0,1,0,1,5,1,0,1,1,2,0,1,0,2,0,3.0,1,1
0,3.0,136,0,1,0,0,0,1,0,2,2,2,0,1,0,2,0,3.0,0,1
0,1.0,136,0,1,0,1,0,1,0,1,1,1,0,1,0,2,0,9.0,1,1
1,1.0,100,78,2,1,2,5,0,0,1,1,1,0,6,0,12,0,4.0,0,1
0,84.0,136,50,0,0,1,0,1,1,0,0,0,0,1,0,2,0,7.0,1,1
0,2.0,136,0,1,0,1,3,1,1,0,0,1,0,1,0,3,0,4.0,1,1
0,3.0,136,0,0,5,6,0,1,0,0,0,1,0,1,100,2,0,2.0,1,1
1,3.0,100,0,1,0,6,0,0,0,1,1,1,0,1,0,2,0,3.0,1,1
0,6.0,21,107,1,0,0,0,1,0,0,0,0,0,1,0,2,0,5.0,1,1
1,12.0,100,97,1,1,4,5,2,1,0,0,1,0,2,0,2,0,2.0,1,1
1,1.0,100,0,0,0,6,0,0,1,1,1,1,0,1,0,2,0,4.0,1,1
0,7.0,8,0,0,2,0,0,2,1,0,0,0,0,1,250,2,0,4.0,1,0
0,2.0,136,0,2,1,0,0,1,0,1,0,1,0,2,0,2,0,5.0,1,1
0,2.0,136,0,1,0,1,0,1,0,0,0,1,0,1,0,2,0,1.0,1,1
0,4.0,136,0,1,0,1,0,1,0,0,0,1,0,1,35,12,0,5.0,1,1
1,12.0,100,0,1,3,6,0,1,0,1,0,1,0,1,0,2,0,2.0,1,1
1,2.0,100,0,1,4,6,0,0,0,1,0,1,0,1,0,12,0,1.0,1,1
1,4.0,89,0,1,3,4,5,1,0,1,1,1,0,2,0,2,0,1.0,0,1
0,2.0,136,0,1,0,1,4,1,0,1,1,1,0,4,0,2,0,1.0,1,1
0,3.0,136,51,0,2,4,0,1,1,1,0,1,0,1,0,2,0,6.0,1,1
1,2.0,135,78,0,0,6,0,0,0,1,0,1,0,1,0,12,0,1.0,1,1
0,17.0,44,0,1,1,0,0,2,0,1,1,1,0,1,200,2,0,2.0,1,1
1,2.0,100,0,2,0,3,5,1,0,1,1,1,0,4,0,12,0,5.0,1,1
1,0.0,99,97,2,0,3,3,1,1,0,0,0,0,3,0,1,0,3.0,1,1
1,1.0,129,0,2,1,4,4,1,1,0,0,0,0,3,50,2,0,5.0,0,1
0,1.0,136,72,1,0,1,0,2,1,0,0,1,0,1,0,2,0,5.0,1,1
1,2.0,129,101,1,5,0,0,0,0,2,2,1,0,1,0,2,0,0.0,1,1
0,1.0,136,0,0,0,0,0,1,0,0,0,1,0,2,0,2,0,4.0,1,1
0,24.0,28,0,1,1,0,0,0,0,2,2,2,0,1,0,2,0,8.0,1,1
0,15.0,136,107,0,1,0,0,1,0,0,0,0,0,1,100,2,0,5.0,1,1
0,24.0,136,107,1,1,0,0,1,1,1,0,1,0,1,0,3,0,3.0,1,1
1,29.0,100,0,1,5,0,0,1,0,0,0,0,0,1,0,2,0,2.0,1,1
1,4.0,99,0,1,0,6,0,1,1,1,1,1,0,1,0,12,0,3.0,1,1
0,2.0,136,0,0,1,0,0,1,1,0,0,1,0,1,50,2,0,1.0,1,1
0,4.0,136,0,0,1,0,0,1,0,0,0,1,0,1,0,2,0,9.0,1,1
0,60.0,38,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,4.0,1,1
0,108.0,136,107,2,1,6,0,2,0,0,0,0,0,2,0,2,3,5.0,1,1
1,4.0,99,0,0,0,5,5,1,1,0,0,0,0,1,0,12,0,10.0,1,1
1,2.0,100,0,2,3,4,4,1,0,0,0,1,0,4,0,2,0,8.0,1,1
1,1.0,80,0,1,1,2,0,0,0,1,1,1,0,1,0,9,0,1.0,1,1
1,7.0,88,0,0,3,6,0,2,1,0,0,0,0,1,0,12,0,2.0,0,1
1,3.0,100,0,0,5,6,0,0,0,1,0,1,0,1,0,12,0,5.0,1,1
0,2.0,151,107,1,0,0,0,1,0,2,0,1,0,1,0,12,0,5.0,1,1
0,3.0,151,107,0,0,0,0,1,0,1,0,1,0,1,0,2,0,6.0,1,1
1,2.0,135,0,2,0,6,0,0,0,1,1,1,0,3,0,2,0,11.0,1,1
1,1.0,136,0,0,0,6,0,0,0,1,1,2,0,1,0,2,0,2.0,1,1
0,1.0,136,0,0,0,0,0,1,0,1,1,0,0,1,0,7,0,3.0,1,1
0,36.0,136,0,0,0,1,4,1,0,2,2,2,0,1,0,12,0,1.0,0,1
0,25.0,48,0,0,5,6,0,1,2,0,0,1,0,1,100,2,0,2.0,1,1
1,5.0,100,0,1,1,5,5,0,0,0,0,0,0,1,70,2,0,5.0,1,1
1,1.0,100,78,2,0,5,5,1,0,1,0,2,0,5,0,2,0,1.0,0,1
1,2.0,99,0,2,1,4,4,1,1,1,1,1,0,4,0,2,0,3.0,1,1
0,1.0,136,0,1,0,1,0,1,0,1,1,1,0,2,0,2,0,6.0,1,1
0,26.0,136,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,2.0,1,1
1,3.0,122,101,2,1,6,0,1,0,1,1,1,0,3,0,2,0,5.0,1,1
0,2.0,136,0,1,0,1,5,1,0,1,1,1,0,2,0,4,0,1.0,1,1
0,3.0,136,0,2,0,1,1,1,0,1,1,1,0,4,0,2,0,1.0,1,1
0,2.0,136,0,1,3,0,0,1,1,1,0,1,0,1,0,12,0,0.0,1,1
0,3.0,136,0,1,1,6,0,1,0,2,2,1,0,1,0,2,0,1.0,1,1
1,1.0,100,0,0,1,5,5,1,0,1,1,1,0,1,0,2,0,2.0,1,1
0,84.0,57,37,0,0,6,0,0,1,2,0,2,0,1,0,2,0,3.0,1,1
0,2.0,136,0,0,1,0,0,1,0,0,0,1,0,1,0,2,0,3.0,1,1
1,5.0,99,0,0,0,0,0,1,1,0,0,0,0,1,150,12,1,20.0,1,1
0,1.0,136,0,1,0,5,0,1,1,1,1,1,0,1,0,4,0,2.0,1,1
1,2.0,115,0,1,5,0,0,0,0,1,1,1,0,1,0,2,0,3.0,1,1
1,1.0,100,0,2,0,3,5,1,0,1,1,1,0,6,0,2,0,10.0,1,1
1,14.0,100,0,2,0,1,4,1,1,1,1,1,0,4,0,2,0,2.0,1,1
0,1.0,136,0,0,0,1,5,1,1,1,1,1,0,1,0,3,0,1.0,1,1
0,2.0,136,0,0,0,4,0,1,1,1,2,1,0,1,0,12,0,5.0,1,1
1,3.0,100,0,0,0,5,5,0,0,1,1,1,0,1,0,12,0,2.0,1,1
0,4.0,136,107,0,3,0,0,0,0,0,0,2,0,1,0,12,0,2.0,1,1
0,2.0,136,0,2,0,1,5,0,0,1,1,1,0,8,0,2,0,8.0,0,1
1,3.0,122,78,1,4,5,0,0,0,1,1,1,0,1,0,2,0,14.0,1,1
0,1.0,62,107,2,0,1,0,1,0,1,0,1,0,2,0,2,0,4.0,1,1
0,1.0,136,0,1,1,6,0,1,0,1,0,2,0,1,0,5,0,1.0,1,1
0,48.0,62,0,0,1,0,0,1,2,2,2,2,0,1,0,2,0,1.0,1,1
0,2.0,136,0,1,0,6,0,1,0,0,0,0,0,1,0,2,0,14.0,1,1
1,15.0,99,0,2,0,2,5,1,1,1,2,2,0,2,0,2,0,9.0,1,1
0,67.0,38,0,1,1,0,0,0,1,0,0,0,0,1,300,12,0,1.0,1,1
0,2.0,136,107,0,4,0,0,1,1,1,0,1,0,1,0,3,0,3.0,1,1
1,12.0,100,0,1,2,0,0,1,0,2,2,2,0,1,0,12,0,2.0,0,1
1,14.0,100,0,0,1,6,0,1,0,0,0,0,0,1,0,12,0,2.0,1,1
0,3.0,136,0,1,0,0,0,1,0,1,0,1,0,1,80,2,0,1.0,1,1
1,2.0,122,0,0,1,4,5,0,0,1,1,1,0,1,0,2,0,2.0,1,1
0,16.0,35,2,1,1,6,0,2,0,2,0,0,0,1,200,2,0,2.0,1,1
1,2.0,117,78,2,0,1,5,0,1,1,1,1,0,3,0,2,0,3.0,1,1
0,8.0,136,0,0,0,1,0,1,0,2,2,0,0,1,0,2,0,2.0,1,1
0,52.0,57,0,0,1,2,5,1,0,0,0,1,0,1,0,2,0,2.0,1,1
0,1.0,136,0,0,1,6,0,1,1,1,1,1,0,1,0,12,0,10.0,1,1
0,2.0,136,0,2,1,4,5,1,0,2,0,1,0,9,0,12,0,1.0,0,1
0,24.0,136,25,0,1,0,0,1,0,0,0,0,0,1,0,2,0,8.0,1,1
0,2.0,136,2,0,1,6,0,1,0,0,0,1,0,1,200,2,0,3.0,1,1
0,1.0,136,0,2,0,0,0,1,0,1,1,1,0,7,0,2,1,3.0,0,1
0,2.0,136,33,1,0,2,0,2,1,0,0,1,0,1,0,2,0,6.0,1,1
1,5.0,98,92,1,1,0,0,1,2,0,0,2,0,1,100,2,0,3.0,1,1
0,2.0,136,107,0,1,6,0,1,1,1,0,1,0,1,0,2,0,6.0,1,1
1,15.0,100,0,0,0,1,5,2,0,1,1,1,0,1,50,12,0,1.0,1,1
1,1.0,129,0,0,5,0,0,1,1,1,1,1,0,1,0,12,0,3.0,1,1
0,26.0,13,107,1,1,4,4,1,2,0,0,2,0,1,0,2,0,4.0,1,1
1,2.0,100,0,1,0,1,5,0,0,1,1,1,0,1,1,3,0,1.0,0,1
0,1.0,65,0,2,1,2,4,0,1,2,2,2,0,8,0,7,0,3.0,1,1
1,1.0,100,0,1,0,3,5,1,0,1,1,1,0,1,0,2,0,3.0,0,1
0,24.0,136,0,0,1,6,0,1,1,0,0,0,1,1,0,12,0,5.0,1,1
1,8.0,100,0,0,0,6,0,0,0,1,1,2,0,1,0,2,0,7.0,1,1
0,120.0,136,0,0,1,2,0,1,1,2,2,2,1,1,0,12,0,1.0,1,1
0,24.0,38,0,0,1,2,0,0,0,0,0,0,0,1,350,12,0,3.0,1,1
1,12.0,100,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,13.0,1,1
0,48.0,48,0,0,5,6,0,0,1,0,0,0,0,1,200,2,1,9.0,1,1
1,5.0,99,0,0,2,3,5,1,1,0,0,1,0,1,0,2,0,2.0,1,1
0,36.0,136,50,1,0,6,0,1,1,0,0,0,0,1,0,12,0,5.0,1,1
0,48.0,40,0,0,1,0,0,1,0,0,0,1,0,1,50,12,0,0.0,1,1
1,0.0,99,0,2,0,1,5,0,1,1,1,1,0,3,0,2,0,7.0,1,1
1,8.0,100,0,1,0,2,5,1,0,1,1,1,0,1,10,10,0,4.0,1,1
1,13.0,117,77,1,0,5,0,1,1,0,0,1,0,1,0,2,0,3.0,1,1
1,1.0,99,78,1,2,6,0,0,1,1,1,1,0,1,0,2,0,4.0,1,1
1,5.0,100,0,0,1,4,5,1,0,1,1,1,0,1,0,12,0,1.0,1,1
0,36.0,51,0,0,0,1,5,1,0,0,0,0,0,1,350,12,0,1.0,1,1
0,2.0,136,0,1,0,3,0,1,0,1,0,1,0,1,0,12,0,4.0,1,1
1,60.0,89,101,0,0,5,5,2,1,0,0,0,0,2,0,12,0,1.0,1,1
1,10.0,100,0,1,1,4,0,1,0,1,1,1,0,1,0,12,0,2.0,1,1
0,0.0,136,0,2,0,1,1,1,1,1,2,1,0,6,0,7,0,1.0,1,1
0,27.0,136,0,1,2,0,0,1,0,0,0,0,0,1,0,12,0,4.0,1,1
0,2.0,136,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,1.0,1,1
0,1.0,136,0,0,0,1,0,1,0,1,1,1,0,1,0,2,0,1.0,1,1
0,2.0,94,107,0,0,1,5,2,0,0,0,1,0,1,0,2,0,1.0,1,1
0,3.0,139,107,1,0,6,0,1,1,0,0,0,0,1,200,2,0,1.0,1,1
1,2.0,100,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,9.0,1,1
1,3.0,100,0,2,3,4,5,1,0,1,0,1,0,2,0,12,0,4.0,1,1
0,5.0,8,14,1,2,3,0,1,1,2,0,0,0,1,0,3,0,5.0,0,1
1,2.0,98,77,2,3,0,0,2,2,1,1,1,0,4,0,12,0,5.0,1,1
1,8.0,122,101,1,1,5,0,0,0,2,2,2,0,1,0,12,0,2.0,1,1
1,1.0,100,0,0,3,4,0,0,0,1,0,1,0,1,0,2,0,2.0,1,1
0,12.0,62,0,0,4,0,0,1,1,0,0,0,0,1,0,2,0,2.0,1,1
0,36.0,8,0,1,2,0,0,2,1,0,0,1,0,1,0,2,0,1.0,1,1
1,24.0,100,0,1,1,3,0,1,1,0,0,0,0,1,0,2,0,2.0,1,1
0,8.0,136,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,3.0,1,1
1,8.0,122,78,0,0,6,0,1,1,0,0,0,0,1,0,12,0,4.0,1,1
0,6.0,8,107,0,1,0,0,1,1,2,2,2,0,1,0,2,0,4.0,1,1
0,12.0,136,0,1,4,6,0,1,0,2,2,2,0,1,0,2,1,1.0,1,1
0,1.0,136,0,1,0,1,5,1,0,1,0,1,0,1,0,2,0,1.0,1,1
1,1.0,100,0,2,3,6,0,1,0,1,0,1,0,2,0,2,0,4.0,1,1
0,9.0,38,0,0,1,0,0,0,1,0,0,1,0,1,0,2,0,3.0,1,1
1,2.0,129,0,0,0,4,4,0,0,1,1,1,0,1,0,2,0,4.0,1,1
1,2.0,132,77,0,0,1,2,0,1,1,1,1,0,1,0,2,0,5.0,1,1
1,24.0,99,76,1,0,3,5,1,2,2,2,2,0,6,0,2,0,4.0,1,1
1,5.0,100,0,1,0,3,4,1,0,1,0,1,0,1,0,2,0,6.0,1,1
1,2.0,99,0,0,5,0,0,0,1,2,2,2,0,2,0,2,0,1.0,1,1
0,2.0,21,107,0,1,6,0,1,1,1,1,1,0,1,0,2,0,5.0,1,1
0,3.0,136,0,0,1,3,5,1,1,2,2,2,0,1,50,7,0,1.0,0,1
0,2.0,136,0,1,0,0,0,0,0,1,1,1,0,1,0,12,0,5.0,1,1
0,1.0,136,0,1,1,0,0,1,0,1,1,1,0,1,0,4,0,2.0,1,1
0,3.0,136,0,1,0,6,0,1,0,0,0,1,0,1,0,2,0,3.0,1,1
1,4.0,100,0,0,6,0,0,0,0,2,2,2,0,1,0,12,0,2.0,1,1
0,65.0,40,0,1,4,0,0,0,0,0,0,0,0,1,0,12,0,1.0,0,1
0,2.0,136,0,1,6,0,0,1,1,2,2,2,0,1,0,0,0,1.0,1,1
0,1.0,136,0,2,1,6,0,0,0,1,1,1,0,3,0,7,0,4.0,0,1
0,3.0,136,0,1,0,0,0,1,0,1,0,1,0,1,0,2,0,3.0,1,1
1,2.0,100,0,1,0,2,5,0,0,0,0,1,0,1,0,3,0,5.0,1,1
1,2.0,84,78,0,0,6,0,0,1,1,0,2,0,1,0,2,0,2.0,1,1
1,4.0,91,0,1,0,1,5,1,1,1,0,1,0,1,50,12,0,3.0,1,1
1,60.0,84,63,1,0,1,2,1,0,0,0,1,0,2,0,12,0,2.0,1,1
1,3.0,117,0,1,0,5,0,0,2,1,1,1,0,1,0,2,0,1.0,0,1
0,2.0,136,0,2,0,1,5,1,1,1,1,1,0,3,0,12,0,1.0,1,1
0,2.0,136,107,0,1,0,0,1,1,0,0,1,0,1,0,2,0,4.0,1,1
1,1.0,80,0,1,1,2,2,0,0,1,1,1,1,1,0,12,0,3.0,1,1
0,2.0,136,0,1,0,0,0,1,1,1,0,1,0,1,0,4,0,3.0,1,1
1,5.0,100,78,1,1,4,0,0,0,1,1,1,0,1,0,2,0,4.0,1,1
1,5.0,129,78,0,3,6,0,1,0,1,0,1,0,1,0,2,0,3.0,1,1
0,36.0,24,0,0,6,0,0,0,2,0,0,1,0,1,300,2,0,2.0,1,1
0,3.0,136,107,1,1,6,0,1,1,1,1,1,0,1,0,5,0,1.0,1,1
1,2.0,78,0,1,0,1,5,1,1,1,1,2,1,1,0,7,0,1.0,1,1
0,11.0,136,0,0,1,6,0,0,0,2,2,2,0,1,0,2,0,1.0,1,1
0,2.0,136,51,2,0,1,1,1,2,1,1,1,0,2,0,4,0,2.0,1,1
0,2.0,136,0,2,0,1,0,1,0,0,0,1,0,12,0,12,0,6.0,1,1
0,1.0,136,0,2,1,6,0,0,0,1,1,1,0,3,0,5,0,23.0,1,1
1,2.0,99,0,1,0,3,5,1,1,1,1,1,0,1,100,2,0,3.0,1,1
1,3.0,99,0,0,0,5,0,1,1,1,0,1,0,1,0,2,0,1.0,1,1
1,24.0,98,0,1,1,0,0,1,2,0,0,0,0,2,150,7,0,1.0,1,1
0,4.0,136,0,1,0,0,0,1,0,1,0,1,0,1,0,6,0,5.0,1,1
0,24.0,16,0,0,1,6,0,0,0,2,2,0,0,1,0,12,0,5.0,1,1
1,3.0,100,0,0,0,6,0,1,0,1,0,1,0,1,0,12,0,30.0,1,1
0,5.0,136,10,1,0,1,5,1,0,0,0,1,0,1,0,2,0,2.0,1,1
0,8.0,136,0,1,1,0,0,0,0,0,0,0,0,1,0,3,0,4.0,1,1
0,48.0,136,107,0,0,1,0,2,1,2,0,1,0,1,0,1,0,2.0,1,1
1,1.0,99,0,2,0,1,5,0,0,1,1,1,0,3,0,12,0,4.0,1,1
1,2.0,100,78,2,2,6,0,0,0,1,1,1,0,5,0,2,0,3.0,1,1
1,3.0,100,0,0,0,5,5,1,0,1,0,1,0,1,0,2,0,5.0,1,1
0,4.0,21,0,1,0,1,5,1,0,1,0,1,0,4,0,2,0,2.0,1,1
0,1.0,136,0,1,0,6,0,1,0,2,0,1,0,1,0,2,0,3.0,0,1
0,6.0,136,0,1,0,1,0,1,0,0,0,1,0,1,0,2,0,4.0,1,1
1,6.0,99,0,1,2,0,0,1,1,0,0,1,0,1,0,2,0,1.0,1,1
0,1.0,136,107,2,0,1,5,2,0,1,0,1,0,20,50,5,0,5.0,1,1
0,120.0,28,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,3.0,1,1
0,1.0,136,0,2,0,5,5,1,0,1,1,1,0,6,0,5,0,0.0,1,1
0,0.0,144,107,1,1,0,0,1,0,1,1,1,0,1,0,12,0,3.0,1,1
0,24.0,136,0,0,0,6,0,1,1,1,0,1,0,1,0,12,0,5.0,1,1
0,3.0,136,0,1,1,0,0,1,0,1,0,2,0,1,0,2,0,2.0,1,1
1,3.0,100,0,0,0,6,0,0,0,0,0,1,0,1,0,5,0,6.0,1,1
1,4.0,100,0,1,2,6,0,0,0,1,0,1,0,1,0,12,0,4.0,1,1
1,2.0,100,0,1,0,5,5,0,0,1,0,1,0,1,0,2,0,1.0,1,1
0,1.0,136,0,2,0,0,0,1,0,1,1,1,0,6,0,2,0,5.0,1,1
1,2.0,118,101,2,0,3,4,1,0,1,0,1,0,2,50,12,0,4.0,0,1
1,2.0,100,78,1,1,5,5,0,0,0,1,1,0,2,0,2,0,5.0,1,1
0,36.0,147,0,0,0,1,5,0,0,0,0,1,0,1,350,3,0,4.0,1,1
0,2.0,136,0,1,0,1,0,1,1,2,0,1,0,1,0,12,0,5.0,1,1
0,1.0,136,0,0,1,3,0,1,1,1,1,1,0,1,1,2,0,2.0,0,1
1,3.0,129,0,1,0,6,0,0,0,1,1,1,0,1,0,2,0,14.0,1,1
0,12.0,136,107,0,1,6,0,1,0,2,2,2,0,1,0,2,0,4.0,0,1
0,1.0,136,0,2,1,4,5,0,0,1,1,1,0,5,1,7,0,5.0,1,1
0,18.0,35,0,0,5,0,0,1,0,0,0,1,0,1,10,2,0,2.0,1,1
0,2.0,65,107,2,0,1,1,1,0,1,0,1,0,5,0,2,0,6.0,1,1
0,0.0,16,0,2,6,0,0,1,0,1,1,1,0,4,0,2,0,3.0,1,1
0,48.0,38,28,0,4,0,0,0,2,0,0,0,1,1,0,12,0,6.0,1,1
0,24.0,38,44,1,0,6,0,0,1,2,0,1,0,1,0,2,0,5.0,1,1
1,0.0,100,0,2,0,1,5,0,0,1,1,1,0,3,0,2,0,4.0,0,1
1,1.0,100,78,1,3,6,0,0,1,0,0,1,1,1,50,2,0,10.0,1,1
0,3.0,5,50,1,0,0,0,1,1,0,0,1,0,1,0,2,0,9.0,1,1
0,1.0,136,0,0,0,1,0,1,1,2,2,2,0,1,0,2,0,5.0,1,1
0,36.0,136,0,1,6,0,0,1,0,0,0,0,0,1,0,2,0,1.0,1,1
1,24.0,100,0,0,2,6,0,0,0,0,0,0,0,1,0,12,0,1.0,1,1
0,4.0,65,107,0,4,6,0,1,0,0,0,1,0,1,0,2,0,4.0,1,1
0,3.0,136,0,1,1,0,0,1,0,1,1,1,0,1,0,2,0,3.0,1,1
0,0.0,136,0,1,1,6,0,1,1,1,1,1,0,1,0,2,0,5.0,1,1
1,4.0,122,90,0,4,6,0,1,1,1,0,1,0,1,50,4,0,2.0,1,1
1,5.0,100,0,0,3,6,0,1,0,1,0,1,0,1,0,12,0,8.0,1,1
1,4.0,100,0,0,3,6,0,1,0,1,1,1,0,2,100,2,0,3.0,1,1
0,24.0,44,0,1,0,1,0,1,1,0,0,0,0,1,0,2,0,1.0,1,1
1,12.0,99,77,0,0,1,3,1,1,0,1,1,0,2,0,12,0,1.0,1,1
1,2.0,100,0,0,2,4,0,0,0,2,0,2,0,1,0,12,0,5.0,0,1
0,3.0,136,0,1,0,1,0,1,1,1,0,1,0,1,0,2,0,4.0,1,1
1,6.0,100,0,1,0,6,0,1,0,1,1,1,0,1,0,2,0,3.0,1,1
0,24.0,136,107,1,0,0,0,1,1,0,0,0,0,1,0,2,0,5.0,1,1
0,60.0,8,0,0,2,0,0,2,1,0,0,0,0,1,0,2,0,6.0,1,1
1,1.0,100,0,1,0,1,0,0,0,2,0,1,0,1,0,12,0,3.0,0,1
0,1.0,65,107,0,1,4,0,1,1,0,0,1,0,1,200,2,0,2.0,1,1
0,7.0,136,0,1,6,0,0,1,0,2,2,0,0,1,0,2,0,4.0,1,1
1,2.0,100,78,2,0,3,5,1,0,1,1,1,0,3,0,2,0,3.0,1,1
1,18.0,122,0,2,1,2,3,1,1,1,1,1,1,3,0,2,0,4.0,1,1
1,10.0,129,78,0,0,2,5,1,1,0,0,0,0,2,0,12,1,7.0,1,1
0,2.0,136,0,1,0,1,0,1,1,2,2,1,0,1,0,2,0,1.0,1,1
1,2.0,98,78,1,4,0,0,1,1,1,1,1,0,1,80,2,0,5.0,1,1
1,36.0,117,76,0,4,0,0,1,2,1,0,0,1,1,30,2,0,3.0,1,1
0,24.0,37,0,1,4,0,0,0,2,0,0,1,0,1,300,2,0,5.0,1,1
1,1.0,100,0,2,0,4,5,0,2,1,1,1,0,5,0,2,0,3.0,1,1
1,1.0,99,78,2,0,3,5,1,1,1,1,1,0,4,0,0,0,10.0,1,1
0,2.0,136,0,2,0,3,0,1,1,1,0,1,0,4,0,12,0,7.0,1,1
1,3.0,100,0,2,0,5,5,1,1,1,0,1,0,2,0,12,0,8.0,1,1
1,4.0,100,0,0,3,6,0,0,0,1,0,0,0,1,0,12,0,5.0,1,1
1,2.0,100,0,2,0,3,5,0,0,1,1,1,0,3,0,12,0,9.0,1,1
1,2.0,100,0,1,0,3,5,1,0,1,1,1,0,6,30,2,0,6.0,1,1
0,2.0,136,0,1,0,1,0,2,0,0,0,1,0,1,0,2,0,5.0,1,1
1,1.0,100,0,0,0,1,0,1,0,1,1,1,0,1,0,2,0,1.0,1,1
0,2.0,65,107,2,1,4,5,1,0,1,0,1,0,6,0,2,0,6.0,1,1
0,12.0,136,0,0,1,6,0,0,0,2,2,2,0,1,0,3,0,1.0,1,1
0,42.0,8,0,1,3,0,0,1,2,1,1,0,1,1,0,2,0,0.0,1,1
1,12.0,100,0,1,1,3,5,0,0,1,0,0,0,1,0,3,0,6.0,1,1
1,3.0,99,92,1,0,3,5,1,1,1,0,1,0,1,50,2,0,4.0,1,1
1,3.0,100,0,0,2,0,0,1,0,0,0,1,0,1,20,2,0,0.0,1,1
1,12.0,100,0,0,2,5,5,1,0,1,0,0,0,2,0,2,0,6.0,1,1
1,2.0,99,64,0,1,4,5,1,1,0,0,1,0,1,50,2,0,11.0,1,1
1,5.0,115,91,0,1,6,0,1,0,0,0,0,0,1,0,2,0,2.0,1,1
1,2.0,100,0,1,1,4,5,1,0,1,1,1,0,1,0,2,0,4.0,0,1
0,72.0,94,0,1,1,0,0,1,1,0,0,1,0,1,0,2,0,4.0,1,1
0,12.0,150,0,0,1,2,0,0,2,2,2,0,0,1,0,2,0,1.0,1,1
1,5.0,100,0,1,5,6,0,0,0,0,0,1,0,2,0,3,0,6.0,1,1
1,3.0,100,0,1,0,3,5,0,0,1,1,1,0,1,0,2,0,5.0,1,1
1,3.0,100,104,1,0,1,2,1,1,1,1,1,0,1,0,2,1,3.0,1,1
0,1.0,8,14,2,0,1,5,1,1,0,0,1,0,7,200,2,0,11.0,1,1
1,4.0,99,0,1,0,3,5,0,1,2,2,2,0,1,0,12,0,6.0,1,1
0,2.0,136,0,0,1,0,0,1,0,2,2,1,0,1,0,2,0,5.0,1,1
1,3.0,100,0,0,0,4,4,2,0,1,1,1,0,1,0,2,0,7.0,1,1
1,1.0,100,0,0,0,6,0,1,0,1,0,1,0,1,0,2,0,6.0,1,1
1,3.0,117,78,2,3,5,5,1,1,1,1,1,0,5,0,12,0,9.0,1,1
0,3.0,136,0,1,1,0,0,1,0,1,0,1,0,1,0,2,0,4.0,1,1
1,2.0,100,0,0,0,5,5,0,1,0,0,1,0,1,0,2,0,4.0,1,1
1,2.0,100,0,0,2,6,0,1,0,1,1,1,0,1,50,2,0,4.0,1,1
0,1.0,136,0,1,4,0,0,1,0,1,0,0,0,1,0,2,0,3.0,1,1
0,3.0,136,0,1,0,1,0,2,2,0,0,2,0,2,0,2,0,4.0,0,1
0,1.0,136,0,2,0,1,5,1,0,1,1,1,0,6,0,12,0,13.0,1,1
0,20.0,136,0,1,2,0,0,1,0,0,0,0,0,1,0,2,0,16.0,1,1
0,2.0,136,107,0,1,6,0,1,1,0,0,1,0,1,0,2,0,1.0,1,1
0,1.0,136,0,1,0,0,0,1,0,1,0,1,0,1,0,2,0,5.0,1,1
0,2.0,136,0,1,0,1,0,1,0,1,1,1,0,1,20,3,0,1.0,1,1
0,8.0,158,0,1,0,1,0,1,0,2,2,1,0,1,350,2,0,5.0,1,1
