Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt,has_name,has_description,desc_len,rescuer_listings,health_score,age_x_MaturitySize,Age_level,Has_photo,Has_video,photo_video_score,Is_free,Is_mixed_breed,Is_group,health_complete,health_unknown,Is_baby,Is_senior,AdoptionSpeed
1,2.0,99,0,1,0,3,5,1,1,1,1,1,0,1,100,2,0,3.0,1,1,26,24,1,0.008333333333333333,1,1,0,3.0,0,0,0,0,0,1,0,1
1,3.0,99,0,0,0,5,0,1,1,1,0,1,0,1,0,2,0,1.0,1,1,59,2,2,0.0125,1,1,0,1.0,1,0,0,0,0,1,0,4
1,24.0,98,0,1,1,0,0,1,2,0,0,0,0,2,150,7,0,1.0,1,1,36,2,4,0.1,2,1,0,1.0,0,0,1,1,0,0,0,1
0,4.0,136,0,1,0,0,0,1,0,1,0,1,0,1,0,6,0,5.0,1,1,125,4,2,0.016666666666666666,1,1,0,5.0,1,0,0,0,0,1,0,4
0,24.0,16,0,0,1,6,0,0,0,2,2,0,0,1,0,12,0,5.0,1,1,53,179,2,0.05,2,1,0,5.0,1,0,0,0,2,0,0,2
1,3.0,100,0,0,0,6,0,1,0,1,0,1,0,1,0,12,0,30.0,1,1,11,16,2,0.0125,1,1,0,30.0,1,0,0,0,0,1,0,2
0,5.0,136,10,1,0,1,5,1,0,0,0,1,0,1,0,2,0,2.0,1,1,25,377,3,0.020833333333333336,1,1,0,2.0,1,1,0,0,0,0,0,2
0,8.0,136,0,1,1,0,0,0,0,0,0,0,0,1,0,3,0,4.0,1,1,84,2,4,0.016666666666666666,1,1,0,4.0,1,0,0,1,0,0,0,4
0,48.0,136,107,0,0,1,0,2,1,2,0,1,0,1,0,1,0,2.0,1,1,125,3,2,0.30000000000000004,2,1,0,2.0,1,1,0,0,1,0,0,4
1,1.0,99,0,2,0,1,5,0,0,1,1,1,0,3,0,12,0,4.0,1,1,37,1,1,0.0020833333333333333,1,1,0,4.0,1,0,1,0,0,1,0,1
1,2.0,100,78,2,2,6,0,0,0,1,1,1,0,5,0,2,0,3.0,1,1,33,21,1,0.004166666666666667,1,1,0,3.0,1,1,1,0,0,1,0,1
1,3.0,100,0,0,0,5,5,1,0,1,0,1,0,1,0,2,0,5.0,1,1,157,2,2,0.0125,1,1,0,5.0,1,0,0,0,0,1,0,2
0,4.0,21,0,1,0,1,5,1,0,1,0,1,0,4,0,2,0,2.0,1,1,93,4,2,0.016666666666666666,1,1,0,2.0,1,0,1,0,0,1,0,4
0,1.0,136,0,1,0,6,0,1,0,2,0,1,0,1,0,2,0,3.0,0,1,44,1,2,0.004166666666666667,1,1,0,3.0,1,0,0,0,1,1,0,4
0,6.0,136,0,1,0,1,0,1,0,0,0,1,0,1,0,2,0,4.0,1,1,215,2,3,0.025,1,1,0,4.0,1,0,0,0,0,0,0,2
1,6.0,99,0,1,2,0,0,1,1,0,0,1,0,1,0,2,0,1.0,1,1,48,2,3,0.025,1,1,0,1.0,1,0,0,0,0,0,0,4
0,1.0,136,107,2,0,1,5,2,0,1,0,1,0,20,50,5,0,5.0,1,1,37,14,2,0.00625,1,1,0,5.0,0,1,1,0,0,1,0,4
0,120.0,28,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,3.0,1,1,107,1,3,0.25,3,1,0,3.0,1,0,0,0,0,0,1,2
0,1.0,136,0,2,0,5,5,1,0,1,1,1,0,6,0,5,0,0.0,1,1,19,2,1,0.004166666666666667,1,0,0,0.0,1,0,1,0,0,1,0,4
0,0.0,144,107,1,1,0,0,1,0,1,1,1,0,1,0,12,0,3.0,1,1,24,4,1,0.0,1,1,0,3.0,1,1,0,0,0,1,0,2
0,24.0,136,0,0,0,6,0,1,1,1,0,1,0,1,0,12,0,5.0,1,1,12,34,2,0.1,2,1,0,5.0,1,0,0,0,0,0,0,1
0,3.0,136,0,1,1,0,0,1,0,1,0,2,0,1,0,2,0,2.0,1,1,7,1,2,0.0125,1,1,0,2.0,1,0,0,0,1,1,0,4
1,3.0,100,0,0,0,6,0,0,0,0,0,1,0,1,0,5,0,6.0,1,1,3,2,3,0.00625,1,1,0,6.0,1,0,0,0,0,1,0,4
1,4.0,100,0,1,2,6,0,0,0,1,0,1,0,1,0,12,0,4.0,1,1,32,2,2,0.008333333333333333,1,1,0,4.0,1,0,0,0,0,0,0,3
1,2.0,100,0,1,0,5,5,0,0,1,0,1,0,1,0,2,0,1.0,1,1,71,1,2,0.004166666666666667,1,1,0,1.0,1,0,0,0,0,1,0,2
0,1.0,136,0,2,0,0,0,1,0,1,1,1,0,6,0,2,0,5.0,1,1,162,20,1,0.004166666666666667,1,1,0,5.0,1,0,1,0,0,1,0,3
1,2.0,118,101,2,0,3,4,1,0,1,0,1,0,2,50,12,0,4.0,0,1,24,7,2,0.008333333333333333,1,1,0,4.0,0,1,1,0,0,1,0,4
1,2.0,100,78,1,1,5,5,0,0,0,1,1,0,2,0,2,0,5.0,1,1,78,1,2,0.004166666666666667,1,1,0,5.0,1,1,1,0,0,1,0,3
0,36.0,147,0,0,0,1,5,0,0,0,0,1,0,1,350,3,0,4.0,1,1,154,6,3,0.07500000000000001,2,1,0,4.0,0,0,0,0,0,0,0,2
0,2.0,136,0,1,0,1,0,1,1,2,0,1,0,1,0,12,0,5.0,1,1,19,179,2,0.008333333333333333,1,1,0,5.0,1,0,0,0,1,1,0,2
0,1.0,136,0,0,1,3,0,1,1,1,1,1,0,1,1,2,0,2.0,0,1,20,2,1,0.004166666666666667,1,1,0,2.0,0,0,0,0,0,1,0,1
1,3.0,129,0,1,0,6,0,0,0,1,1,1,0,1,0,2,0,14.0,1,1,28,3,1,0.00625,1,1,0,14.0,1,0,0,0,0,1,0,2
0,12.0,136,107,0,1,6,0,1,0,2,2,2,0,1,0,2,0,4.0,0,1,150,1,1,0.05,1,1,0,4.0,1,1,0,0,3,0,0,4
0,1.0,136,0,2,1,4,5,0,0,1,1,1,0,5,1,7,0,5.0,1,1,12,2,1,0.0020833333333333333,1,1,0,5.0,0,0,1,0,0,1,0,2
0,18.0,35,0,0,5,0,0,1,0,0,0,1,0,1,10,2,0,2.0,1,1,131,1,3,0.07500000000000001,1,1,0,2.0,0,0,0,0,0,0,0,3
0,2.0,65,107,2,0,1,1,1,0,1,0,1,0,5,0,2,0,6.0,1,1,52,262,2,0.008333333333333333,1,1,0,6.0,1,1,1,0,0,1,0,2
0,0.0,16,0,2,6,0,0,1,0,1,1,1,0,4,0,2,0,3.0,1,1,64,2,1,0.0,1,1,0,3.0,1,0,1,0,0,1,0,1
0,48.0,38,28,0,4,0,0,0,2,0,0,0,1,1,0,12,0,6.0,1,1,129,43,3,0.1,2,1,0,6.0,1,1,0,0,0,0,0,3
0,24.0,38,44,1,0,6,0,0,1,2,0,1,0,1,0,2,0,5.0,1,1,20,25,2,0.05,2,1,0,5.0,1,1,0,0,1,0,0,3
1,0.0,100,0,2,0,1,5,0,0,1,1,1,0,3,0,2,0,4.0,0,1,32,4,1,0.0,1,1,0,4.0,1,0,1,0,0,1,0,1
1,1.0,100,78,1,3,6,0,0,1,0,0,1,1,1,50,2,0,10.0,1,1,56,26,2,0.0020833333333333333,1,1,0,10.0,0,1,0,0,0,1,0,3
0,3.0,5,50,1,0,0,0,1,1,0,0,1,0,1,0,2,0,9.0,1,1,214,11,3,0.0125,1,1,0,9.0,1,1,0,0,0,1,0,2
0,1.0,136,0,0,0,1,0,1,1,2,2,2,0,1,0,2,0,5.0,1,1,20,377,1,0.004166666666666667,1,1,0,5.0,1,0,0,0,3,1,0,3
0,36.0,136,0,1,6,0,0,1,0,0,0,0,0,1,0,2,0,1.0,1,1,54,33,4,0.15000000000000002,2,1,0,1.0,1,0,0,1,0,0,0,2
1,24.0,100,0,0,2,6,0,0,0,0,0,0,0,1,0,12,0,1.0,1,1,63,179,4,0.05,2,1,0,1.0,1,0,0,1,0,0,0,3
0,4.0,65,107,0,4,6,0,1,0,0,0,1,0,1,0,2,0,4.0,1,1,60,262,3,0.016666666666666666,1,1,0,4.0,1,1,0,0,0,1,0,1
0,3.0,136,0,1,1,0,0,1,0,1,1,1,0,1,0,2,0,3.0,1,1,26,6,1,0.0125,1,1,0,3.0,1,0,0,0,0,1,0,4
0,0.0,136,0,1,1,6,0,1,1,1,1,1,0,1,0,2,0,5.0,1,1,53,9,1,0.0,1,1,0,5.0,1,0,0,0,0,1,0,1
1,4.0,122,90,0,4,6,0,1,1,1,0,1,0,1,50,4,0,2.0,1,1,14,9,2,0.016666666666666666,1,1,0,2.0,0,1,0,0,0,0,0,2
1,5.0,100,0,0,3,6,0,1,0,1,0,1,0,1,0,12,0,8.0,1,1,52,7,2,0.020833333333333336,1,1,0,8.0,1,0,0,0,0,0,0,2
1,4.0,100,0,0,3,6,0,1,0,1,1,1,0,2,100,2,0,3.0,1,1,97,1,1,0.016666666666666666,1,1,0,3.0,0,0,1,0,0,0,0,4
0,24.0,44,0,1,0,1,0,1,1,0,0,0,0,1,0,2,0,1.0,1,1,96,4,4,0.1,2,1,0,1.0,1,0,0,1,0,0,0,1
1,12.0,99,77,0,0,1,3,1,1,0,1,1,0,2,0,12,0,1.0,1,1,1,1,2,0.05,1,1,0,1.0,1,1,1,0,0,0,0,0
1,2.0,100,0,0,2,4,0,0,0,2,0,2,0,1,0,12,0,5.0,0,1,311,2,2,0.004166666666666667,1,1,0,5.0,1,0,0,0,2,1,0,2
0,3.0,136,0,1,0,1,0,1,1,1,0,1,0,1,0,2,0,4.0,1,1,41,1,2,0.0125,1,1,0,4.0,1,0,0,0,0,1,0,1
1,6.0,100,0,1,0,6,0,1,0,1,1,1,0,1,0,2,0,3.0,1,1,54,2,1,0.025,1,1,0,3.0,1,0,0,0,0,0,0,3
0,24.0,136,107,1,0,0,0,1,1,0,0,0,0,1,0,2,0,5.0,1,1,3,180,4,0.1,2,1,0,5.0,1,1,0,1,0,0,0,4
0,60.0,8,0,0,2,0,0,2,1,0,0,0,0,1,0,2,0,6.0,1,1,91,7,4,0.375,2,1,0,6.0,1,0,0,1,0,0,0,0
1,1.0,100,0,1,0,1,0,0,0,2,0,1,0,1,0,12,0,3.0,0,1,36,1,2,0.0020833333333333333,1,1,0,3.0,1,0,0,0,1,1,0,3
0,1.0,65,107,0,1,4,0,1,1,0,0,1,0,1,200,2,0,2.0,1,1,558,16,3,0.004166666666666667,1,1,0,2.0,0,1,0,0,0,1,0,2
0,7.0,136,0,1,6,0,0,1,0,2,2,0,0,1,0,2,0,4.0,1,1,16,377,2,0.02916666666666667,1,1,0,4.0,1,0,0,0,2,0,0,3
1,2.0,100,78,2,0,3,5,1,0,1,1,1,0,3,0,2,0,3.0,1,1,32,21,1,0.008333333333333333,1,1,0,3.0,1,1,1,0,0,1,0,4
1,18.0,122,0,2,1,2,3,1,1,1,1,1,1,3,0,2,0,4.0,1,1,81,1,0,0.07500000000000001,2,1,0,4.0,1,0,1,0,0,0,0,3
1,10.0,129,78,0,0,2,5,1,1,0,0,0,0,2,0,12,1,7.0,1,1,393,1,4,0.04166666666666667,1,1,1,9.0,1,1,1,1,0,0,0,4
0,2.0,136,0,1,0,1,0,1,1,2,2,1,0,1,0,2,0,1.0,1,1,21,377,1,0.008333333333333333,1,1,0,1.0,1,0,0,0,2,1,0,3
1,2.0,98,78,1,4,0,0,1,1,1,1,1,0,1,80,2,0,5.0,1,1,50,24,1,0.008333333333333333,1,1,0,5.0,0,1,0,0,0,1,0,1
1,36.0,117,76,0,4,0,0,1,2,1,0,0,1,1,30,2,0,3.0,1,1,34,17,2,0.15000000000000002,2,1,0,3.0,0,1,0,0,0,0,0,4
0,24.0,37,0,1,4,0,0,0,2,0,0,1,0,1,300,2,0,5.0,1,1,70,2,3,0.05,2,1,0,5.0,0,0,0,0,0,0,0,2
1,1.0,100,0,2,0,4,5,0,2,1,1,1,0,5,0,2,0,3.0,1,1,58,65,1,0.0020833333333333333,1,1,0,3.0,1,0,1,0,0,1,0,2
1,1.0,99,78,2,0,3,5,1,1,1,1,1,0,4,0,0,0,10.0,1,1,225,1,1,0.004166666666666667,1,1,0,10.0,1,1,1,0,0,1,0,2
0,2.0,136,0,2,0,3,0,1,1,1,0,1,0,4,0,12,0,7.0,1,1,34,8,2,0.008333333333333333,1,1,0,7.0,1,0,1,0,0,1,0,1
1,3.0,100,0,2,0,5,5,1,1,1,0,1,0,2,0,12,0,8.0,1,1,105,1,2,0.0125,1,1,0,8.0,1,0,1,0,0,1,0,2
1,4.0,100,0,0,3,6,0,0,0,1,0,0,0,1,0,12,0,5.0,1,1,17,179,3,0.008333333333333333,1,1,0,5.0,1,0,0,0,0,0,0,2
1,2.0,100,0,2,0,3,5,0,0,1,1,1,0,3,0,12,0,9.0,1,1,119,7,1,0.004166666666666667,1,1,0,9.0,1,0,1,0,0,1,0,1
1,2.0,100,0,1,0,3,5,1,0,1,1,1,0,6,30,2,0,6.0,1,1,133,2,1,0.008333333333333333,1,1,0,6.0,0,0,1,0,0,1,0,4
0,2.0,136,0,1,0,1,0,2,0,0,0,1,0,1,0,2,0,5.0,1,1,15,377,3,0.0125,1,1,0,5.0,1,0,0,0,0,1,0,3
1,1.0,100,0,0,0,1,0,1,0,1,1,1,0,1,0,2,0,1.0,1,1,58,4,1,0.004166666666666667,1,1,0,1.0,1,0,0,0,0,1,0,2
0,2.0,65,107,2,1,4,5,1,0,1,0,1,0,6,0,2,0,6.0,1,1,30,262,2,0.008333333333333333,1,1,0,6.0,1,1,1,0,0,1,0,1
0,12.0,136,0,0,1,6,0,0,0,2,2,2,0,1,0,3,0,1.0,1,1,31,1,1,0.025,1,1,0,1.0,1,0,0,0,3,0,0,4
0,42.0,8,0,1,3,0,0,1,2,1,1,0,1,1,0,2,0,0.0,1,1,150,1,1,0.17500000000000002,2,0,0,0.0,1,0,0,0,0,0,0,3
1,12.0,100,0,1,1,3,5,0,0,1,0,0,0,1,0,3,0,6.0,1,1,38,76,3,0.025,1,1,0,6.0,1,0,0,0,0,0,0,3
1,3.0,99,92,1,0,3,5,1,1,1,0,1,0,1,50,2,0,4.0,1,1,26,24,2,0.0125,1,1,0,4.0,0,1,0,0,0,1,0,3
1,3.0,100,0,0,2,0,0,1,0,0,0,1,0,1,20,2,0,0.0,1,1,21,13,3,0.0125,1,0,0,0.0,0,0,0,0,0,1,0,2
1,12.0,100,0,0,2,5,5,1,0,1,0,0,0,2,0,2,0,6.0,1,1,42,2,3,0.05,1,1,0,6.0,1,0,1,0,0,0,0,4
1,2.0,99,64,0,1,4,5,1,1,0,0,1,0,1,50,2,0,11.0,1,1,201,11,3,0.008333333333333333,1,1,0,11.0,0,1,0,0,0,1,0,1
1,5.0,115,91,0,1,6,0,1,0,0,0,0,0,1,0,2,0,2.0,1,1,16,11,4,0.020833333333333336,1,1,0,2.0,1,1,0,1,0,0,0,3
1,2.0,100,0,1,1,4,5,1,0,1,1,1,0,1,0,2,0,4.0,0,1,10,3,1,0.008333333333333333,1,1,0,4.0,1,0,0,0,0,1,0,2
0,72.0,94,0,1,1,0,0,1,1,0,0,1,0,1,0,2,0,4.0,1,1,156,2,3,0.30000000000000004,2,1,0,4.0,1,0,0,0,0,0,0,4
0,12.0,150,0,0,1,2,0,0,2,2,2,0,0,1,0,2,0,1.0,1,1,120,2,2,0.025,1,1,0,1.0,1,0,0,0,2,0,0,1
1,5.0,100,0,1,5,6,0,0,0,0,0,1,0,2,0,3,0,6.0,1,1,82,1,3,0.010416666666666668,1,1,0,6.0,1,0,1,0,0,0,0,4
1,3.0,100,0,1,0,3,5,0,0,1,1,1,0,1,0,2,0,5.0,1,1,77,1,1,0.00625,1,1,0,5.0,1,0,0,0,0,1,0,3
1,3.0,100,104,1,0,1,2,1,1,1,1,1,0,1,0,2,1,3.0,1,1,99,6,1,0.0125,1,1,1,5.0,1,1,0,0,0,1,0,2
0,1.0,8,14,2,0,1,5,1,1,0,0,1,0,7,200,2,0,11.0,1,1,45,2,3,0.004166666666666667,1,1,0,11.0,0,1,1,0,0,1,0,4
1,4.0,99,0,1,0,3,5,0,1,2,2,2,0,1,0,12,0,6.0,1,1,2,14,1,0.008333333333333333,1,1,0,6.0,1,0,0,0,3,0,0,3
0,2.0,136,0,0,1,0,0,1,0,2,2,1,0,1,0,2,0,5.0,1,1,34,377,1,0.008333333333333333,1,1,0,5.0,1,0,0,0,2,1,0,2
1,3.0,100,0,0,0,4,4,2,0,1,1,1,0,1,0,2,0,7.0,1,1,17,19,1,0.018750000000000003,1,1,0,7.0,1,0,0,0,0,1,0,2
1,1.0,100,0,0,0,6,0,1,0,1,0,1,0,1,0,2,0,6.0,1,1,240,11,2,0.004166666666666667,1,1,0,6.0,1,0,0,0,0,1,0,2
1,3.0,117,78,2,3,5,5,1,1,1,1,1,0,5,0,12,0,9.0,1,1,25,1,1,0.0125,1,1,0,9.0,1,1,1,0,0,1,0,1
0,3.0,136,0,1,1,0,0,1,0,1,0,1,0,1,0,2,0,4.0,1,1,19,33,2,0.0125,1,1,0,4.0,1,0,0,0,0,1,0,3
1,2.0,100,0,0,0,5,5,0,1,0,0,1,0,1,0,2,0,4.0,1,1,119,1,3,0.004166666666666667,1,1,0,4.0,1,0,0,0,0,1,0,2
1,2.0,100,0,0,2,6,0,1,0,1,1,1,0,1,50,2,0,4.0,1,1,21,24,1,0.008333333333333333,1,1,0,4.0,0,0,0,0,0,1,0,2
0,1.0,136,0,1,4,0,0,1,0,1,0,0,0,1,0,2,0,3.0,1,1,9,1,3,0.004166666666666667,1,1,0,3.0,1,0,0,0,0,1,0,3
0,3.0,136,0,1,0,1,0,2,2,0,0,2,0,2,0,2,0,4.0,0,1,80,9,3,0.018750000000000003,1,1,0,4.0,1,0,1,0,1,1,0,2
0,1.0,136,0,2,0,1,5,1,0,1,1,1,0,6,0,12,0,13.0,1,1,202,34,1,0.004166666666666667,1,1,0,13.0,1,0,1,0,0,1,0,3
0,20.0,136,0,1,2,0,0,1,0,0,0,0,0,1,0,2,0,16.0,1,1,13,6,4,0.08333333333333334,2,1,0,16.0,1,0,0,1,0,0,0,4
0,2.0,136,107,0,1,6,0,1,1,0,0,1,0,1,0,2,0,1.0,1,1,2,180,3,0.008333333333333333,1,1,0,1.0,1,1,0,0,0,1,0,3
0,1.0,136,0,1,0,0,0,1,0,1,0,1,0,1,0,2,0,5.0,1,1,52,48,2,0.004166666666666667,1,1,0,5.0,1,0,0,0,0,1,0,3
0,2.0,136,0,1,0,1,0,1,0,1,1,1,0,1,20,3,0,1.0,1,1,32,68,1,0.008333333333333333,1,1,0,1.0,0,0,0,0,0,1,0,3
0,8.0,158,0,1,0,1,0,1,0,2,2,1,0,1,350,2,0,5.0,1,1,218,1,1,0.03333333333333333,1,1,0,5.0,0,0,0,0,2,0,0,1
0,5.0,136,0,1,3,4,0,1,0,1,0,1,0,1,0,2,0,1.0,0,1,11,1,2,0.020833333333333336,1,1,0,1.0,1,0,0,0,0,0,0,4
1,1.0,100,78,2,0,6,0,1,0,0,0,1,0,2,1,12,0,3.0,1,1,57,16,3,0.004166666666666667,1,1,0,3.0,0,1,1,0,0,1,0,0
1,2.0,122,68,0,1,4,0,1,0,1,0,1,0,1,100,2,0,5.0,1,1,33,24,2,0.008333333333333333,1,1,0,5.0,0,1,0,0,0,1,0,2
0,36.0,38,0,0,1,0,0,0,0,0,0,0,0,1,100,12,0,1.0,1,1,21,3,4,0.07500000000000001,2,1,0,1.0,0,0,0,1,0,0,0,2
0,24.0,136,0,0,4,0,0,1,1,2,2,2,0,1,0,2,0,2.0,0,1,24,1,1,0.1,2,1,0,2.0,1,0,0,0,3,0,0,4
0,2.0,136,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1.0,0,1,4,30,3,0.008333333333333333,1,1,0,1.0,1,0,0,0,0,1,0,2
0,12.0,136,107,0,1,3,0,1,1,2,2,2,0,1,0,12,0,7.0,1,1,46,5,1,0.05,1,1,0,7.0,1,1,0,0,3,0,0,4
0,17.0,136,0,1,0,5,0,2,1,0,0,0,0,1,0,2,0,5.0,1,1,146,3,4,0.10625000000000001,1,1,0,5.0,1,0,0,1,0,0,0,4
1,0.0,100,78,1,0,1,5,0,0,1,1,1,0,6,0,12,0,0.0,0,1,63,1,1,0.0,1,0,0,0.0,1,1,1,0,0,1,0,4
1,30.0,100,0,1,0,5,5,1,0,0,0,0,0,1,0,2,0,2.0,1,1,60,1,4,0.125,2,1,0,2.0,1,0,0,1,0,0,0,4
1,4.0,100,0,0,2,6,0,1,0,1,0,1,0,1,0,12,0,2.0,1,1,58,5,2,0.016666666666666666,1,1,0,2.0,1,0,0,0,0,0,0,3
0,9.0,136,0,1,6,0,0,1,0,0,0,0,0,1,0,12,0,2.0,1,1,68,1,4,0.037500000000000006,1,1,0,2.0,1,0,0,1,0,0,0,3
1,3.0,100,0,0,0,1,3,1,0,0,0,1,0,1,0,12,0,8.0,1,1,171,3,3,0.0125,1,1,0,8.0,1,0,0,0,0,1,0,2
0,3.0,136,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,3.0,1,1,37,19,2,0.0125,1,1,0,3.0,1,0,0,0,0,1,0,4
0,3.0,136,0,1,0,1,5,1,0,1,0,1,0,2,200,2,0,4.0,1,1,54,78,2,0.0125,1,1,0,4.0,0,0,1,0,0,1,0,4
1,6.0,100,0,0,1,6,0,0,0,0,0,0,0,1,0,12,0,2.0,1,1,64,2,4,0.0125,1,1,0,2.0,1,0,0,1,0,0,0,4
1,2.0,100,69,1,0,3,5,0,0,1,1,1,0,1,0,2,0,5.0,1,1,116,6,1,0.004166666666666667,1,1,0,5.0,1,1,0,0,0,1,0,1
0,24.0,136,0,1,1,6,0,1,0,0,0,0,0,1,0,2,0,2.0,1,1,49,1,4,0.1,2,1,0,2.0,1,0,0,1,0,0,0,4
0,1.0,136,0,1,0,1,5,2,2,1,0,1,0,1,0,2,0,4.0,1,1,150,1,2,0.00625,1,1,0,4.0,1,0,0,0,0,1,0,2
1,10.0,99,0,0,0,5,5,2,1,1,1,1,0,3,0,2,0,1.0,1,1,44,1,1,0.0625,1,1,0,1.0,1,0,1,0,0,0,0,4
1,2.0,100,0,1,0,3,5,0,0,1,0,2,0,1,0,3,0,5.0,1,1,3,2,2,0.004166666666666667,1,1,0,5.0,1,0,0,0,1,1,0,2
0,1.0,136,0,1,0,1,0,1,1,1,1,1,0,1,0,3,0,6.0,1,1,65,1,1,0.004166666666666667,1,1,0,6.0,1,0,0,0,0,1,0,2
0,11.0,51,0,1,0,1,5,1,0,0,0,2,0,1,0,2,0,2.0,1,1,11,1,3,0.04583333333333334,1,1,0,2.0,1,0,0,0,1,0,0,0
1,1.0,100,0,1,3,4,5,1,0,1,0,1,0,1,0,2,0,3.0,1,1,66,58,2,0.004166666666666667,1,1,0,3.0,1,0,0,0,0,1,0,2
0,22.0,57,0,1,4,6,0,1,0,0,0,1,0,1,0,2,0,3.0,1,1,80,1,3,0.09166666666666667,2,1,0,3.0,1,0,0,0,0,0,0,1
1,1.0,91,0,2,0,5,5,0,0,1,1,1,0,4,0,2,0,4.0,1,1,82,4,1,0.0020833333333333333,1,1,0,4.0,1,0,1,0,0,1,0,1
0,41.0,136,0,0,1,2,0,1,0,1,0,0,0,1,0,2,0,5.0,1,1,10,1,3,0.17083333333333334,2,1,0,5.0,1,0,0,0,0,0,0,2
0,4.0,136,107,0,0,1,5,1,1,0,0,1,0,1,0,2,0,2.0,1,1,2,180,3,0.016666666666666666,1,1,0,2.0,1,1,0,0,0,1,0,2
1,21.0,100,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,3.0,1,1,68,1,4,0.043750000000000004,2,1,0,3.0,1,0,0,1,0,0,0,2
0,18.0,44,14,0,1,0,0,2,0,0,0,1,0,1,0,12,0,1.0,1,1,12,1,3,0.1125,1,1,0,1.0,1,1,0,0,0,0,0,4
0,24.0,57,51,1,2,4,0,0,2,0,0,1,0,1,0,2,0,1.0,1,1,109,1,3,0.05,2,1,0,1.0,1,1,0,0,0,0,0,4
0,9.0,136,0,0,0,0,0,1,1,2,2,0,0,1,0,2,0,5.0,1,1,78,2,2,0.037500000000000006,1,1,0,5.0,1,0,0,0,2,0,0,3
0,2.0,21,107,0,0,0,0,1,0,0,0,1,0,1,0,2,0,2.0,1,1,244,11,3,0.008333333333333333,1,1,0,2.0,1,1,0,0,0,1,0,2
0,1.0,136,0,2,0,1,3,1,0,0,2,2,0,5,0,2,0,3.0,1,1,245,2,2,0.004166666666666667,1,1,0,3.0,1,0,1,0,2,1,0,3
1,0.0,80,60,1,0,4,5,0,0,1,1,1,0,1,0,2,0,4.0,1,1,394,1,1,0.0,1,1,0,4.0,1,1,0,0,0,1,0,4
0,2.0,136,0,0,1,0,0,1,1,0,0,1,0,1,0,2,0,1.0,1,1,37,111,3,0.008333333333333333,1,1,0,1.0,1,0,0,0,0,1,0,3
0,1.0,136,0,1,0,6,0,1,0,1,1,1,0,1,0,4,1,5.0,1,1,132,32,1,0.004166666666666667,1,1,1,7.0,1,0,0,0,0,1,0,2
0,3.0,8,49,2,0,1,1,1,0,2,2,2,0,3,0,7,0,3.0,0,1,38,1,1,0.0125,1,1,0,3.0,1,1,1,0,3,1,0,2
0,5.0,16,122,1,0,1,5,1,0,2,2,1,0,1,0,2,0,5.0,1,1,55,1,1,0.020833333333333336,1,1,0,5.0,1,1,0,0,2,0,0,1
0,3.0,151,110,1,1,0,0,0,0,1,1,1,0,1,0,4,0,3.0,1,1,6,9,1,0.00625,1,1,0,3.0,1,1,0,0,0,1,0,1
0,2.0,136,0,1,3,0,0,1,0,0,0,1,0,1,0,12,0,1.0,1,1,5,179,3,0.008333333333333333,1,1,0,1.0,1,0,0,0,0,1,0,1
0,4.0,65,107,1,0,1,5,1,1,0,0,0,0,1,0,12,0,8.0,1,1,31,123,4,0.016666666666666666,1,1,0,8.0,1,1,0,1,0,1,0,3
0,7.0,13,0,0,5,6,0,3,2,0,0,2,0,1,350,2,0,5.0,1,1,20,1,3,0.05833333333333334,1,1,0,5.0,0,0,0,0,1,0,0,2
1,12.0,99,0,0,1,6,0,2,1,0,0,1,0,2,0,2,0,6.0,1,1,50,6,3,0.07500000000000001,1,1,0,6.0,1,0,1,0,0,0,0,3
1,2.0,100,0,0,0,1,5,0,0,1,1,1,0,1,0,2,0,3.0,1,1,54,1,1,0.004166666666666667,1,1,0,3.0,1,0,0,0,0,1,0,2
0,4.0,136,0,1,0,0,0,1,1,0,0,1,0,1,0,2,0,2.0,1,1,35,1,3,0.016666666666666666,1,1,0,2.0,1,0,0,0,0,1,0,4
1,1.0,100,0,0,0,1,1,1,0,0,0,1,0,3,0,2,0,3.0,1,1,30,9,3,0.004166666666666667,1,1,0,3.0,1,0,1,0,0,1,0,2
0,24.0,136,0,0,1,4,5,1,0,2,2,1,0,1,0,2,0,2.0,1,1,78,1,1,0.1,2,1,0,2.0,1,0,0,0,2,0,0,3
0,2.0,21,107,0,1,6,0,1,1,1,1,1,0,1,0,12,0,1.0,0,1,12,29,1,0.008333333333333333,1,1,0,1.0,1,1,0,0,0,1,0,1
1,36.0,100,0,0,0,6,0,2,1,2,0,0,0,1,0,12,0,5.0,1,1,128,2,3,0.225,2,1,0,5.0,1,0,0,0,1,0,0,4
0,6.0,136,0,1,1,0,0,1,0,1,1,1,0,1,0,2,0,2.0,0,1,30,1,1,0.025,1,1,0,2.0,1,0,0,0,0,0,0,0
0,5.0,136,0,1,0,0,0,1,0,0,0,0,0,1,100,7,0,5.0,1,1,1257,2,4,0.020833333333333336,1,1,0,5.0,0,0,0,1,0,0,0,4
